0x85f37f74ef2478a770318bc810177a9835911ad7	NoOpGovernanceFactory	NoOpGovernanceFactory	True	-	0x09EffE7ADe7F311cc5de032451CB17313997DBb9	0x1a1494e76f22da363bcfedb3c2d2027c6e13e341c256666667e1ec62b9050b05	NoOpGovernanceFactory-0x85f37f74ef2478a770318bc810177a9835911ad7
0xba2f330edb16cd8056f5988d8ce19bbc63475a0e	NoOpMigrator	NoOpMigrator	True	-	0xa56c8401a0Fa8Ede03E0c28Fd3ca0e648eC8226A	0x3ba7683099adcaa4853867a49214d5e6e5d88850b9f267dda4d17a2117d9ebd0	NoOpMigrator-0xba2f330edb16cd8056f5988d8ce19bbc63475a0e
0x8366a39cc670b4001a1121b8f6a443a643e40951	PoolManager	PoolManager	True	-	0x4e59b44847b379578588920cA78FbF26c0B4956C	0x4fb28d4935866f462582c6c931c6f2705e55f5be5eb178c7d8d9329a95c44c41	PoolManager-0x8366a39cc670b4001a1121b8f6a443a643e40951
0xce6cd4e35447e05a39a50a4bcf61f2dcd93a8f0d	Quoter	Quoter	True	-	0x5F9eB5f6726Fe88D5e39867967F5b833d2fA3215	0x016c882499e7f06df6cd5cd58a0685657c4f8300d238bd0f3a2da737b8fe6220	Quoter-0xce6cd4e35447e05a39a50a4bcf61f2dcd93a8f0d
0x33e885ed0ec9bf04ecfb19341582aadcb4c8a9e7	QuoterV2	QuoterV2	True	-	0x9701fb0aDe1E269c8f64Ec0C7b3cfADB31A13A52	0x62f593041cda98f3418898cfaae97617421de867c0d6fd4480f8a652ffe721b5	QuoterV2-0x33e885ed0ec9bf04ecfb19341582aadcb4c8a9e7
0x5f9eb5f6726fe88d5e39867967f5b833d2fa3215	RehypeDopplerHookInitializer	RehypeDopplerHookInitializer	True	-	0xE923E166B265e7E309Ed73Eb118eB8fddce9774d	0x016c882499e7f06df6cd5cd58a0685657c4f8300d238bd0f3a2da737b8fe6220	RehypeDopplerHookInitializer-0x5f9eb5f6726fe88d5e39867967f5b833d2fa3215
0x6f02324d20cc679d0e585290caa6b16bacbc0f77	RehypeDopplerHookInitializerAlt	RehypeDopplerHookInitializer	True	-	0xF7483Cb279eb3AfB8db553787363C2990836b459	0xcf07d91c0e5d3ec94b271c90727d03a53b2c308b3b2f5b196e0e0573144b5099	RehypeDopplerHookInitializerAlt-0x6f02324d20cc679d0e585290caa6b16bacbc0f77
0x660740d7d6fb2c8998fa3fff459cceb9ac12c84b	RehypeDopplerHookMigrator	RehypeDopplerHookMigrator	True	-	0x11536E93dCEE32d5FaB0950865fc02204D6AC354	0x17f08a11b651c80e55bd33e493b70d1f7f18bf4f38d64563838be3cfc460ef08	RehypeDopplerHookMigrator-0x660740d7d6fb2c8998fa3fff459cceb9ac12c84b
0xf3334192d15450cdd385c8b70e03f9a6bd9e673b	StateView	StateView	True	-	0x4e59b44847b379578588920cA78FbF26c0B4956C	0x3d61e2c9eeb482385b1aa436b9e8f812167ea579cc390e4f93bc5abde00582f4	StateView-0xf3334192d15450cdd385c8b70e03f9a6bd9e673b
0x7b6147ac3f615bdb764e7ebd5f517dac1ad163b8	StreamableFeesLockerV2	StreamableFeesLockerV2	True	-	0x6C852852BFa632d00CF5A91DFF466Cc1b8dB194f	0x8ff7d1d8b10b4c5f9531976d7b9a7c49e84790e41f197362be47708772c201c5	StreamableFeesLockerV2-0x7b6147ac3f615bdb764e7ebd5f517dac1ad163b8
0xc16c826f75338a5ea626f94f8992191b4ce5aba2	SwapRestrictorDopplerHook	SwapRestrictorDopplerHook	True	-	0xB840Db4aBAeE713DaB27946F33DBD3743e1Eb282	0x011656381ef7dc14e6afce43d301332374c3d2bd0b23a4d458048f8ea6bf09f6	SwapRestrictorDopplerHook-0xc16c826f75338a5ea626f94f8992191b4ce5aba2
0x6076fddfcac0dd980e0350dff5239fec3f86c578	TimelockFactory	TimelockFactory	True	-	0xDeb0447DAE3EB177c4dbA8bBCCCa25c8F273B7ef	0x56ebbebad4f242cae43515c2008f37b53720b143dd260df408b4d475ba5cde8d	TimelockFactory-0x6076fddfcac0dd980e0350dff5239fec3f86c578
0x46adee7595d48b1ec53090e9bc78e1e69fa0ef06	TopUpDistributor	TopUpDistributor	True	-	0x319D83cc3B6572D9e8F4f709B2CBc3376e1069b2	0xb65238e8206ff35da3bb8c90dc95deecd46912806b4d351b68339ab632f65b4f	TopUpDistributor-0x46adee7595d48b1ec53090e9bc78e1e69fa0ef06
0x8bceaa40b9acdfaedf85adf4ff01f5ad6517937f	UniswapV2Factory	UniswapV2Factory	True	-	0x9701fb0aDe1E269c8f64Ec0C7b3cfADB31A13A52	0x2fc08b6c72d5f2120cec9f3be8ed0b45c210d51adbc87f33b2135886681edaf7	UniswapV2Factory-0x8bceaa40b9acdfaedf85adf4ff01f5ad6517937f
0x63f6efe03f25a8c6650b38d05c5a454051d642a5	UniswapV2Locker	UniswapV2Locker	True	-	0xB05046cEa797c993FB5b583098B1c4682e9Da333	0x6bb59b4e221005e7121eee0e79fddd0967c230d03d0e108c7dcbd8b9a2b6f428	UniswapV2Locker-0x63f6efe03f25a8c6650b38d05c5a454051d642a5
0xb05046cea797c993fb5b583098b1c4682e9da333	UniswapV2MigratorSplit	UniswapV2MigratorSplit	True	-	0x3213996297CAB8A81952c3F92F7330121A19Ad2C	0x6bb59b4e221005e7121eee0e79fddd0967c230d03d0e108c7dcbd8b9a2b6f428	UniswapV2MigratorSplit-0xb05046cea797c993fb5b583098b1c4682e9da333
0x1f7d7550b1b028f7571e69a784071f0205fd2efa	UniswapV3Factory	UniswapV3Factory	True	-	0x9701fb0aDe1E269c8f64Ec0C7b3cfADB31A13A52	0x8add72fbcad4bf7732336de35dcd06b582c1501d0832c4710a30850a7cff8977	UniswapV3Factory-0x1f7d7550b1b028f7571e69a784071f0205fd2efa
0x6cce158b6d1747617fc218592b4d60b239b957ea	UniswapV4Initializer	UniswapV4Initializer	True	-	0x2fbF1FA0540652FB6C474B0FE60Fe376C254073E	0x2ad4f96e1b3110da078167813b4f3f47db3c0b7719747df5674bdc468189b0b6	UniswapV4Initializer-0x6cce158b6d1747617fc218592b4d60b239b957ea
0x8dc178efb8111bb0973dd9d722ebeff267c98f94	V4Quoter	V4Quoter	True	-	0x4e59b44847b379578588920cA78FbF26c0B4956C	0x6bf436d72a17f87284ddcab43094689bd320dfb39b535213b9a0b669fabc4ab4	V4Quoter-0x8dc178efb8111bb0973dd9d722ebeff267c98f94
0x0bd7d308f8e1639fab988df18a8011f41eacad73	WETH	TransparentUpgradeableProxy	True	0xC6B81b429797E0f555440b70cD99e032D7AE947e	0xE83b11Faa5693E68388785FecA3595C6805dFb9a	0x05317cd173ba8e973c7e88aeb7f7e56eb22cf05c12552d4283c993dbb1f56b12	WETH-0x0bd7d308f8e1639fab988df18a8011f41eacad73
